"uuid","entry","row","column","block","plot","location","species","trait","value","timestamp","person","location","number","device_name"
"0196e260-273e-7447-a841-cdc9d948c6c6","PI 490041","4","9","3","0555","KAUST","Sesamum indicum","July 30 Growth Stage-Copy-(0)","6- Stopped Flowering Branches And Minor Plants","2025-08-05 08:00:21.151+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273e-7447-a842-81c9484bf274","PI 599457","4","10","3","0556","KAUST","Sesamum indicum","July 17 Growth Stage","5- 5 Pairs Of Capsules","2025-07-17 10:58:58.536+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273e-7447-a843-3736f3119f20","25K-110","4","11","3","0557","KAUST","Sesamum indicum","July 17 Growth Stage","5- 5 Pairs Of Capsules","2025-07-17 10:59:02.746+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273f-775d-8563-22118c24c6ab","PI 599461","4","12","3","0558","KAUST","Sesamum indicum","July 17 Growth Stage","5- 5 Pairs Of Capsules","2025-07-17 10:59:10.959+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273f-775d-8563-d67a6a14eecd","25K-001","4","13","3","0559","KAUST","Sesamum indicum","July 17 Growth Stage","5- 5 Pairs Of Capsules","2025-07-17 10:59:19.167+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273f-775d-8564-89b3d49e0fad","PI 288864","4","14","3","0560","KAUST","Sesamum indicum","July 17 Growth Stage","3- First Buds To Few Open Flowers","2025-07-17 10:59:24.642+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273f-775d-8565-3c4b9dd490f8","PI 280740","4","15","3","0561","KAUST","Sesamum indicum","July 17 Growth Stage","5- 5 Pairs Of Capsules","2025-07-17 10:59:29.880+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273f-775d-8565-3c4b9dd490f8","PI 280740","4","15","3","0561","KAUST","Sesamum indicum","Harvest Date","217","2025-08-05 08:18:07.732+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273f-775d-8565-3c4b9dd490f8","PI 280740","4","15","3","0561","KAUST","Sesamum indicum","Plants Count At Harvest","14","2025-08-05 08:18:19.431+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273f-775d-8565-3c4b9dd490f8","PI 280740","4","15","3","0561","KAUST","Sesamum indicum","Lodging Plant Count","4","2025-08-05 08:18:36.245+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273f-775d-8565-3c4b9dd490f8","PI 280740","4","15","3","0561","KAUST","Sesamum indicum","Plant Height (Avg.)","97","2025-08-05 08:18:40.492+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273f-775d-8565-3c4b9dd490f8","PI 280740","4","15","3","0561","KAUST","Sesamum indicum","Capsule Count","25","2025-08-05 08:19:05.194+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273f-775d-8565-3c4b9dd490f8","PI 280740","4","15","3","0561","KAUST","Sesamum indicum","Plant Height (Avg.)","69","2025-08-05 08:19:10.860+03:00","Conner Johnson","","2","Pixel 6a"
"0196e260-273f-775d-8565-3c4b9dd490f8","PI 280740","4","15","3","0561","KAUST","Sesamum indicum","First Caps Height (Avg.)","24","2025-08-05 08:19:13.198+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273f-775d-8565-3c4b9dd490f8","PI 280740","4","15","3","0561","KAUST","Sesamum indicum","First Caps Height (Avg.)","30","2025-08-05 08:19:21.213+03:00","Conner Johnson","","2","Pixel 6a"
"0196e260-273f-775d-8565-3c4b9dd490f8","PI 280740","4","15","3","0561","KAUST","Sesamum indicum","Capsule Count","23","2025-08-05 08:19:33.698+03:00","Conner Johnson","","2","Pixel 6a"
"0196e260-273f-775d-8565-3c4b9dd490f8","PI 280740","4","15","3","0561","KAUST","Sesamum indicum","Plant Height (Avg.)","64","2025-08-05 08:19:40.437+03:00","Conner Johnson","","3","Pixel 6a"
"0196e260-273f-775d-8565-3c4b9dd490f8","PI 280740","4","15","3","0561","KAUST","Sesamum indicum","First Caps Height (Avg.)","22","2025-08-05 08:19:43.338+03:00","Conner Johnson","","3","Pixel 6a"
"0196e260-273f-775d-8565-3c4b9dd490f8","PI 280740","4","15","3","0561","KAUST","Sesamum indicum","Caps Length (Avg.)","2.75","2025-08-05 08:19:53.811+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273f-775d-8565-3c4b9dd490f8","PI 280740","4","15","3","0561","KAUST","Sesamum indicum","Caps Length (Avg.)","2.75","2025-08-05 08:19:54.852+03:00","Conner Johnson","","2","Pixel 6a"
"0196e260-273f-775d-8565-3c4b9dd490f8","PI 280740","4","15","3","0561","KAUST","Sesamum indicum","Caps Length (Avg.)","3","2025-08-05 08:19:57.184+03:00","Conner Johnson","","3","Pixel 6a"
"0196e260-273f-775d-8565-3c4b9dd490f8","PI 280740","4","15","3","0561","KAUST","Sesamum indicum","Caps Length (Avg.)","3.75","2025-08-05 08:19:58.863+03:00","Conner Johnson","","4","Pixel 6a"
"0196e260-273f-775d-8565-3c4b9dd490f8","PI 280740","4","15","3","0561","KAUST","Sesamum indicum","Capsule Count","6","2025-08-05 08:20:08.314+03:00","Conner Johnson","","3","Pixel 6a"
"0196e260-273f-775d-8565-3c4b9dd490f8","PI 280740","4","15","3","0561","KAUST","Sesamum indicum","Internode Length (Avg.)","7.25","2025-08-05 08:20:19.984+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273f-775d-8565-3c4b9dd490f8","PI 280740","4","15","3","0561","KAUST","Sesamum indicum","Internode Length (Avg.)","6.5","2025-08-05 08:20:28.195+03:00","Conner Johnson","","2","Pixel 6a"
"0196e260-273f-775d-8565-3c4b9dd490f8","PI 280740","4","15","3","0561","KAUST","Sesamum indicum","Internode Length (Avg.)","5","2025-08-05 08:20:39.925+03:00","Conner Johnson","","3","Pixel 6a"
"0196e260-273f-775d-8565-3c4b9dd490f8","PI 280740","4","15","3","0561","KAUST","Sesamum indicum","Internode Length (Avg.)","5.75","2025-08-05 08:20:42.708+03:00","Conner Johnson","","4","Pixel 6a"
"0196e260-273f-775d-8565-3c4b9dd490f8","PI 280740","4","15","3","0561","KAUST","Sesamum indicum","Capsule Count","8","2025-08-05 08:20:52.461+03:00","Conner Johnson","","4","Pixel 6a"
"0196e260-273f-775d-8565-3c4b9dd490f8","PI 280740","4","15","3","0561","KAUST","Sesamum indicum","Internode Length (Avg.)","5","2025-08-05 08:20:58.776+03:00","Conner Johnson","","5","Pixel 6a"
"0196e260-273f-775d-8565-3c4b9dd490f8","PI 280740","4","15","3","0561","KAUST","Sesamum indicum","Internode Length (Avg.)","5.5","2025-08-05 08:21:02.853+03:00","Conner Johnson","","7","Pixel 6a"
"0196e260-273f-775d-8565-3c4b9dd490f8","PI 280740","4","15","3","0561","KAUST","Sesamum indicum","Internode Length (Avg.)","5","2025-08-05 08:21:05.407+03:00","Conner Johnson","","8","Pixel 6a"
"0196e260-273f-775d-8565-3c4b9dd490f8","PI 280740","4","15","3","0561","KAUST","Sesamum indicum","Capsule Count","23","2025-08-05 08:21:18.860+03:00","Conner Johnson","","5","Pixel 6a"
"0196e260-273f-775d-8565-3c4b9dd490f8","PI 280740","4","15","3","0561","KAUST","Sesamum indicum","Capsule Count","12","2025-08-05 08:21:20.375+03:00","Conner Johnson","","6","Pixel 6a"
"0196e260-273f-775d-8565-3c4b9dd490f8","PI 280740","4","15","3","0561","KAUST","Sesamum indicum","Capsule Count","13","2025-08-05 08:21:23.108+03:00","Conner Johnson","","7","Pixel 6a"
"0196e260-273f-775d-8565-3c4b9dd490f8","PI 280740","4","15","3","0561","KAUST","Sesamum indicum","Internode Length (Avg.)","4.75","2025-08-05 08:21:50.743+03:00","Conner Johnson","","6","Pixel 6a"
"0196e260-273f-775d-8565-3c4b9dd490f8","PI 280740","4","15","3","0561","KAUST","Sesamum indicum","Harvested","TRUE","2025-08-05 08:21:55.861+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273f-775d-8565-3c4b9dd490f8","PI 280740","4","15","3","0561","KAUST","Sesamum indicum","July 30 Growth Stage-Copy-(0)","8- Physiological Maturity","2025-08-05 08:22:00.252+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273f-775d-8565-3c4b9dd490f8","PI 280740","4","15","3","0561","KAUST","Sesamum indicum","July 30 Growth Stage-Copy-(0)","9- Initial Drydown: Capsules All Changed, Leaves Dropped, Seed 90% Mature","2025-08-05 08:22:11.789+03:00","Conner Johnson","","2","Pixel 6a"
"0196e260-273f-775d-8565-f2f4b3ab0bca","25K-050","4","16","3","0562","KAUST","Sesamum indicum","July 17 Growth Stage","4- 50% Or More Have Flowered","2025-07-17 10:59:36.588+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-898a-8082e7ceab8d","PI 601235","4","17","3","0563","KAUST","Sesamum indicum","July 17 Growth Stage","4- 50% Or More Have Flowered","2025-07-17 10:59:40.679+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-898b-34e4f639df9d","PI 436596","4","18","3","0564","KAUST","Sesamum indicum","July 17 Growth Stage","5- 5 Pairs Of Capsules","2025-07-17 10:59:45.105+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-898b-e936f882502b","PI 593656","4","19","3","0565","KAUST","Sesamum indicum","July 17 Growth Stage","4- 50% Or More Have Flowered","2025-07-17 10:59:49.218+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-898c-9e121bce13c9","25K-220","4","20","3","0566","KAUST","Sesamum indicum","July 17 Growth Stage","5- 5 Pairs Of Capsules","2025-07-17 10:59:56.858+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-898d-51b0052db816","PI 288623","4","21","3","0567","KAUST","Sesamum indicum","July 17 Growth Stage","3- First Buds To Few Open Flowers","2025-07-17 11:00:03.436+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-898e-05721a1174b1","25K-184","4","22","3","0568","KAUST","Sesamum indicum","July 17 Growth Stage","5- 5 Pairs Of Capsules","2025-07-17 11:00:08.630+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-898e-ba253e68622e","Sohage","4","23","3","0569","KAUST","Sesamum indicum","July 17 Growth Stage","4- 50% Or More Have Flowered","2025-07-17 11:00:17.753+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-898f-6cc358cd79ba","25K-056","4","24","3","0570","KAUST","Sesamum indicum","July 17 Growth Stage","4- 50% Or More Have Flowered","2025-07-17 11:00:30.245+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-8990-21b0a48262c9","PI 490184","4","25","3","0571","KAUST","Sesamum indicum","July 17 Growth Stage","3- First Buds To Few Open Flowers","2025-07-17 11:00:38.295+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-8990-d72d57b8acdc","25K-027","4","26","3","0572","KAUST","Sesamum indicum","July 17 Growth Stage","5- 5 Pairs Of Capsules","2025-07-17 11:00:41.953+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273d-74ea-808c-5eb221678143","PI 280740","5","1","3","0573","KAUST","Sesamum indicum","July 17 Growth Stage","5- 5 Pairs Of Capsules","2025-07-17 11:02:03.650+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273d-74ea-808d-106b65744e38","25K-150","5","2","3","0574","KAUST","Sesamum indicum","July 17 Growth Stage","5- 5 Pairs Of Capsules","2025-07-17 11:02:10.171+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273d-74ea-808d-c685395faa59","PI 561704","5","3","3","0575","KAUST","Sesamum indicum","July 17 Growth Stage","4- 50% Or More Have Flowered","2025-07-17 11:02:14.518+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273d-74ea-808e-785ca4e0ec2a","25K-224","5","4","3","0576","KAUST","Sesamum indicum","July 17 Growth Stage","5- 5 Pairs Of Capsules","2025-07-17 11:02:18.490+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273d-74ea-808e-785ca4e0ec2a","25K-224","5","4","3","0576","KAUST","Sesamum indicum","Plants Count At Harvest","12","2025-08-05 08:27:27.518+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273d-74ea-808e-785ca4e0ec2a","25K-224","5","4","3","0576","KAUST","Sesamum indicum","Lodging Plant Count","0","2025-08-05 08:27:29.962+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273d-74ea-808e-785ca4e0ec2a","25K-224","5","4","3","0576","KAUST","Sesamum indicum","Capsule Count","41","2025-08-05 08:27:51.325+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273d-74ea-808e-785ca4e0ec2a","25K-224","5","4","3","0576","KAUST","Sesamum indicum","Plant Height (Avg.)","104","2025-08-05 08:27:58.799+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273d-74ea-808e-785ca4e0ec2a","25K-224","5","4","3","0576","KAUST","Sesamum indicum","Plant Height (Avg.)","109","2025-08-05 08:28:24.636+03:00","Conner Johnson","","2","Pixel 6a"
"0196e260-273d-74ea-808e-785ca4e0ec2a","25K-224","5","4","3","0576","KAUST","Sesamum indicum","First Caps Height (Avg.)","29","2025-08-05 08:28:38.532+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273d-74ea-808e-785ca4e0ec2a","25K-224","5","4","3","0576","KAUST","Sesamum indicum","Capsule Count","29","2025-08-05 08:29:03.478+03:00","Conner Johnson","","2","Pixel 6a"
"0196e260-273d-74ea-808e-785ca4e0ec2a","25K-224","5","4","3","0576","KAUST","Sesamum indicum","Plant Height (Avg.)","153","2025-08-05 08:29:10.088+03:00","Conner Johnson","","3","Pixel 6a"
"0196e260-273d-74ea-808e-785ca4e0ec2a","25K-224","5","4","3","0576","KAUST","Sesamum indicum","First Caps Height (Avg.)","30","2025-08-05 08:29:13.727+03:00","Conner Johnson","","2","Pixel 6a"
"0196e260-273d-74ea-808e-785ca4e0ec2a","25K-224","5","4","3","0576","KAUST","Sesamum indicum","First Caps Height (Avg.)","50","2025-08-05 08:29:16.614+03:00","Conner Johnson","","3","Pixel 6a"
"0196e260-273d-74ea-808e-785ca4e0ec2a","25K-224","5","4","3","0576","KAUST","Sesamum indicum","Capsule Count","38","2025-08-05 08:29:58.996+03:00","Conner Johnson","","3","Pixel 6a"
"0196e260-273d-74ea-808e-785ca4e0ec2a","25K-224","5","4","3","0576","KAUST","Sesamum indicum","Internode Length (Avg.)","4.5","2025-08-05 08:30:16.760+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273d-74ea-808e-785ca4e0ec2a","25K-224","5","4","3","0576","KAUST","Sesamum indicum","Internode Length (Avg.)","5","2025-08-05 08:30:17.510+03:00","Conner Johnson","","2","Pixel 6a"
"0196e260-273d-74ea-808e-785ca4e0ec2a","25K-224","5","4","3","0576","KAUST","Sesamum indicum","Internode Length (Avg.)","4.5","2025-08-05 08:30:18.718+03:00","Conner Johnson","","3","Pixel 6a"
"0196e260-273d-74ea-808e-785ca4e0ec2a","25K-224","5","4","3","0576","KAUST","Sesamum indicum","Caps Length (Avg.)","4","2025-08-05 08:30:23.703+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273d-74ea-808e-785ca4e0ec2a","25K-224","5","4","3","0576","KAUST","Sesamum indicum","Caps Length (Avg.)","4.25","2025-08-05 08:30:27.479+03:00","Conner Johnson","","4","Pixel 6a"
"0196e260-273d-74ea-808e-785ca4e0ec2a","25K-224","5","4","3","0576","KAUST","Sesamum indicum","Internode Length (Avg.)","2.5","2025-08-05 08:30:46.902+03:00","Conner Johnson","","4","Pixel 6a"
"0196e260-273d-74ea-808e-785ca4e0ec2a","25K-224","5","4","3","0576","KAUST","Sesamum indicum","Internode Length (Avg.)","2.5","2025-08-05 08:30:50.937+03:00","Conner Johnson","","5","Pixel 6a"
"0196e260-273d-74ea-808e-785ca4e0ec2a","25K-224","5","4","3","0576","KAUST","Sesamum indicum","Internode Length (Avg.)","2.5","2025-08-05 08:31:01.050+03:00","Conner Johnson","","6","Pixel 6a"
"0196e260-273d-74ea-808e-785ca4e0ec2a","25K-224","5","4","3","0576","KAUST","Sesamum indicum","Caps Length (Avg.)","3.5","2025-08-05 08:31:08.382+03:00","Conner Johnson","","5","Pixel 6a"
"0196e260-273d-74ea-808e-785ca4e0ec2a","25K-224","5","4","3","0576","KAUST","Sesamum indicum","Caps Length (Avg.)","3.75","2025-08-05 08:31:09.825+03:00","Conner Johnson","","6","Pixel 6a"
"0196e260-273d-74ea-808e-785ca4e0ec2a","25K-224","5","4","3","0576","KAUST","Sesamum indicum","Harvested","false","2025-08-05 08:31:13.473+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273d-74ea-808e-785ca4e0ec2a","25K-224","5","4","3","0576","KAUST","Sesamum indicum","July 30 Growth Stage-Copy-(0)","8- Physiological Maturity","2025-08-05 08:31:23.747+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273d-74ea-808e-785ca4e0ec2a","25K-224","5","4","3","0576","KAUST","Sesamum indicum","July 30 Growth Stage-Copy-(0)","9- Initial Drydown: Capsules All Changed, Leaves Dropped, Seed 90% Mature","2025-08-05 08:31:24.813+03:00","Conner Johnson","","2","Pixel 6a"
"0196e260-273d-74ea-808e-785ca4e0ec2a","25K-224","5","4","3","0576","KAUST","Sesamum indicum","Internode Length (Avg.)","6","2025-08-05 08:31:34.191+03:00","Conner Johnson","","7","Pixel 6a"
"0196e260-273d-74ea-808e-785ca4e0ec2a","25K-224","5","4","3","0576","KAUST","Sesamum indicum","Caps Length (Avg.)","3","2025-08-05 08:31:43.516+03:00","Conner Johnson","","2","Pixel 6a"
"0196e260-273d-74ea-808e-785ca4e0ec2a","25K-224","5","4","3","0576","KAUST","Sesamum indicum","Caps Length (Avg.)","3.5","2025-08-05 08:31:47.339+03:00","Conner Johnson","","3","Pixel 6a"
"0196e260-273d-74ea-808e-785ca4e0ec2a","25K-224","5","4","3","0576","KAUST","Sesamum indicum","Internode Length (Avg.)","3","2025-08-05 08:31:54.359+03:00","Conner Johnson","","8","Pixel 6a"
"0196e260-273d-74ea-808e-785ca4e0ec2a","25K-224","5","4","3","0576","KAUST","Sesamum indicum","Internode Length (Avg.)","6","2025-08-05 08:31:55.451+03:00","Conner Johnson","","9","Pixel 6a"
"0196e260-273d-74ea-808e-785ca4e0ec2a","25K-224","5","4","3","0576","KAUST","Sesamum indicum","Internode Length (Avg.)","4.5","2025-08-05 08:31:58.132+03:00","Conner Johnson","","10","Pixel 6a"
"0196e260-273d-74ea-808e-785ca4e0ec2a","25K-224","5","4","3","0576","KAUST","Sesamum indicum","Capsule Count","49","2025-08-05 08:32:16.021+03:00","Conner Johnson","","4","Pixel 6a"
"0196e260-273d-74ea-808e-785ca4e0ec2a","25K-224","5","4","3","0576","KAUST","Sesamum indicum","Capsule Count","82","2025-08-05 08:32:50.019+03:00","Conner Johnson","","5","Pixel 6a"
"0196e260-273d-74ea-808e-785ca4e0ec2a","25K-224","5","4","3","0576","KAUST","Sesamum indicum","Harvest Date","217","2025-08-05 08:32:54.252+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273d-74ea-808f-2d608e374b59","Giza 132","5","5","3","0577","KAUST","Sesamum indicum","July 17 Growth Stage","5- 5 Pairs Of Capsules","2025-07-17 11:02:21.889+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273e-7447-a83f-b63ab8bc1079","25K-012","5","6","3","0578","KAUST","Sesamum indicum","July 17 Growth Stage","5- 5 Pairs Of Capsules","2025-07-17 11:02:25.786+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273e-7447-a840-6b47cc4bcf76","PI 426950","5","7","3","0579","KAUST","Sesamum indicum","July 17 Growth Stage","5- 5 Pairs Of Capsules","2025-07-17 11:02:33.701+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273e-7447-a841-1c8464e627b1","25K-177","5","8","3","0580","KAUST","Sesamum indicum","July 17 Growth Stage","5- 5 Pairs Of Capsules","2025-07-17 11:02:39.089+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273e-7447-a841-d3a46ac71b69","Alhasa","5","9","3","0581","KAUST","Sesamum indicum","July 17 Growth Stage","4- 50% Or More Have Flowered","2025-07-17 11:02:43.935+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273e-7447-a842-861c44912c01","25K-221","5","10","3","0582","KAUST","Sesamum indicum","July 17 Growth Stage","5- 5 Pairs Of Capsules","2025-07-17 11:02:48.573+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273e-7447-a843-387335cd7ecd","PI 436601","5","11","3","0583","KAUST","Sesamum indicum","July 17 Growth Stage","5- 5 Pairs Of Capsules","2025-07-17 11:02:53.169+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273f-775d-8563-2589e3d8a5b3","25K-015","5","12","3","0584","KAUST","Sesamum indicum","July 17 Growth Stage","4- 50% Or More Have Flowered","2025-07-17 11:02:58.986+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273f-775d-8563-d86f1c92b6ea","PI 599497","5","13","3","0585","KAUST","Sesamum indicum","July 17 Growth Stage","5- 5 Pairs Of Capsules","2025-07-17 11:03:05.913+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273f-775d-8564-8efc5af170e6","PI 531240","5","14","3","0586","KAUST","Sesamum indicum","July 17 Growth Stage","4- 50% Or More Have Flowered","2025-07-17 11:03:10.009+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273f-775d-8565-42d2978231ea","25K-003","5","15","3","0587","KAUST","Sesamum indicum","July 17 Growth Stage","5- 5 Pairs Of Capsules","2025-07-17 11:03:14.474+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273f-775d-8565-f5bfe1978d14","Shandweel","5","16","3","0588","KAUST","Sesamum indicum","July 17 Growth Stage","5- 5 Pairs Of Capsules","2025-07-17 11:03:22.366+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-898a-878d315fb074","25K-070","5","17","3","0589","KAUST","Sesamum indicum","July 17 Growth Stage","5- 5 Pairs Of Capsules","2025-07-17 11:03:26.663+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-898b-38e5bf34c3b8","PI 490037","5","18","3","0590","KAUST","Sesamum indicum","July 17 Growth Stage","5- 5 Pairs Of Capsules","2025-07-17 11:03:32.360+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-898b-ee9243b6036e","25K-118","5","19","3","0591","KAUST","Sesamum indicum","July 17 Growth Stage","5- 5 Pairs Of Capsules","2025-07-17 11:03:38.810+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-898c-a00b6854406e","PI 679963","5","20","3","0592","KAUST","Sesamum indicum","July 17 Growth Stage","5- 5 Pairs Of Capsules","2025-07-17 11:03:54.323+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-898d-56b083341835","25K-081","5","21","3","0593","KAUST","Sesamum indicum","July 17 Growth Stage","5- 5 Pairs Of Capsules","2025-07-17 11:03:59.970+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-898e-be4a5825b752","25K-160","5","23","3","0595","KAUST","Sesamum indicum","July 17 Growth Stage","5- 5 Pairs Of Capsules","2025-07-17 11:04:15.331+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-898f-715791cf13e2","PI 599497","5","24","3","0596","KAUST","Sesamum indicum","July 17 Growth Stage","5- 5 Pairs Of Capsules","2025-07-17 11:04:20.862+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-898f-715791cf13e2","PI 599497","5","24","3","0596","KAUST","Sesamum indicum","Plants Count At Harvest","20","2025-08-05 08:08:19.117+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-898f-715791cf13e2","PI 599497","5","24","3","0596","KAUST","Sesamum indicum","Lodging Plant Count","8","2025-08-05 08:08:23.054+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-898f-715791cf13e2","PI 599497","5","24","3","0596","KAUST","Sesamum indicum","Capsule Count","13","2025-08-05 08:08:47.974+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-898f-715791cf13e2","PI 599497","5","24","3","0596","KAUST","Sesamum indicum","Capsule Count","26","2025-08-05 08:09:07.571+03:00","Conner Johnson","","2","Pixel 6a"
"0196e260-2740-747a-898f-715791cf13e2","PI 599497","5","24","3","0596","KAUST","Sesamum indicum","Caps Length (Avg.)","4","2025-08-05 08:09:11.253+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-898f-715791cf13e2","PI 599497","5","24","3","0596","KAUST","Sesamum indicum","Caps Length (Avg.)","3.5","2025-08-05 08:09:15.268+03:00","Conner Johnson","","2","Pixel 6a"
"0196e260-2740-747a-898f-715791cf13e2","PI 599497","5","24","3","0596","KAUST","Sesamum indicum","Caps Length (Avg.)","4","2025-08-05 08:09:16.027+03:00","Conner Johnson","","3","Pixel 6a"
"0196e260-2740-747a-898f-715791cf13e2","PI 599497","5","24","3","0596","KAUST","Sesamum indicum","Plant Height (Avg.)","79","2025-08-05 08:09:20.885+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-898f-715791cf13e2","PI 599497","5","24","3","0596","KAUST","Sesamum indicum","First Caps Height (Avg.)","45","2025-08-05 08:09:31.582+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-898f-715791cf13e2","PI 599497","5","24","3","0596","KAUST","Sesamum indicum","Caps Length (Avg.)","4","2025-08-05 08:09:40.799+03:00","Conner Johnson","","4","Pixel 6a"
"0196e260-2740-747a-898f-715791cf13e2","PI 599497","5","24","3","0596","KAUST","Sesamum indicum","Caps Length (Avg.)","4","2025-08-05 08:09:41.420+03:00","Conner Johnson","","5","Pixel 6a"
"0196e260-2740-747a-898f-715791cf13e2","PI 599497","5","24","3","0596","KAUST","Sesamum indicum","Caps Length (Avg.)","4","2025-08-05 08:09:42.117+03:00","Conner Johnson","","6","Pixel 6a"
"0196e260-2740-747a-898f-715791cf13e2","PI 599497","5","24","3","0596","KAUST","Sesamum indicum","Plant Height (Avg.)","104","2025-08-05 08:09:50.123+03:00","Conner Johnson","","2","Pixel 6a"
"0196e260-2740-747a-898f-715791cf13e2","PI 599497","5","24","3","0596","KAUST","Sesamum indicum","Caps Length (Avg.)","3.5","2025-08-05 08:10:05.784+03:00","Conner Johnson","","7","Pixel 6a"
"0196e260-2740-747a-898f-715791cf13e2","PI 599497","5","24","3","0596","KAUST","Sesamum indicum","First Caps Height (Avg.)","48","2025-08-05 08:10:16.772+03:00","Conner Johnson","","2","Pixel 6a"
"0196e260-2740-747a-898f-715791cf13e2","PI 599497","5","24","3","0596","KAUST","Sesamum indicum","Capsule Count","7","2025-08-05 08:10:25.389+03:00","Conner Johnson","","3","Pixel 6a"
"0196e260-2740-747a-898f-715791cf13e2","PI 599497","5","24","3","0596","KAUST","Sesamum indicum","Capsule Count","11","2025-08-05 08:10:35.717+03:00","Conner Johnson","","4","Pixel 6a"
"0196e260-2740-747a-898f-715791cf13e2","PI 599497","5","24","3","0596","KAUST","Sesamum indicum","Plant Height (Avg.)","70","2025-08-05 08:10:39.363+03:00","Conner Johnson","","3","Pixel 6a"
"0196e260-2740-747a-898f-715791cf13e2","PI 599497","5","24","3","0596","KAUST","Sesamum indicum","First Caps Height (Avg.)","35","2025-08-05 08:10:48.936+03:00","Conner Johnson","","3","Pixel 6a"
"0196e260-2740-747a-898f-715791cf13e2","PI 599497","5","24","3","0596","KAUST","Sesamum indicum","Harvest Date","217","2025-08-05 08:10:52.975+03:00","Conner Johnson","","1","Pixel 6a"
